PROJECT,CLASS,COUPLING
eclipse-integration-gradle,IProjectConfigurationRequest,2
eclipse-integration-gradle,IProjectConfigurator,2
eclipse-integration-gradle,BuildStrategy,6
eclipse-integration-gradle,LockManager,2
eclipse-integration-gradle,Lock,0
eclipse-integration-gradle,ModelBuilder,4
eclipse-integration-gradle,ToolinApiUtils,18
eclipse-integration-gradle,SingleProjectBuildStrategy,7
eclipse-integration-gradle,HierarchicalProjectBuildStrategy,13
eclipse-integration-gradle,BuildResult,5
eclipse-integration-gradle,ProjectBuildResult,3
eclipse-integration-gradle,IGradleModelListener,2
eclipse-integration-gradle,DefaultModelBuilder,5
eclipse-integration-gradle,AbstractModelBuilder,5
eclipse-integration-gradle,GradleProjectModelManager,12
eclipse-integration-gradle,GradleModelManager,17
eclipse-integration-gradle,IProjectMapper,2
eclipse-integration-gradle,SystemPropertyCleaner,0
eclipse-integration-gradle,NatureUtils,3
eclipse-integration-gradle,RestrictedCapacityStack,1
eclipse-integration-gradle,WorkspaceUtil,3
eclipse-integration-gradle,ResourceFilterFactory,3
eclipse-integration-gradle,Box,1
eclipse-integration-gradle,ArgumentsCustomizerHelper,0
eclipse-integration-gradle,ResourceListEncoder,6
eclipse-integration-gradle,Continuation,1
eclipse-integration-gradle,ErrorHandler,7
eclipse-integration-gradle,GradleRunnable,8
eclipse-integration-gradle,ArrayEncoder,0
eclipse-integration-gradle,HttpUtil,1
eclipse-integration-gradle,JobUtil,11
eclipse-integration-gradle,JoinableContinuation,3
eclipse-integration-gradle,TimeUtils,0
eclipse-integration-gradle,IllegalClassPathEntryException,2
eclipse-integration-gradle,GradleProjectSorter,4
eclipse-integration-gradle,Joinable,1
eclipse-integration-gradle,ValueListener,2
eclipse-integration-gradle,LiveVariable,2
eclipse-integration-gradle,LiveExpression,5
eclipse-integration-gradle,ObjectUtil,0
eclipse-integration-gradle,GradleOpearionProgressMonitor,6
eclipse-integration-gradle,JavaRuntimeUtils,7
eclipse-integration-gradle,ArgumentsParser,1
eclipse-integration-gradle,GradleProjectIndex,15
eclipse-integration-gradle,TopoSort,4
eclipse-integration-gradle,DownloadManager,2
eclipse-integration-gradle,ExceptionUtil,9
eclipse-integration-gradle,GradleProjectUtil,1
eclipse-integration-gradle,OsUtils,0
eclipse-integration-gradle,NullJoinable,2
eclipse-integration-gradle,ProjectTasksVisibility,1
eclipse-integration-gradle,Gradle1792BugException,0
eclipse-integration-gradle,ConsoleUtil,9
eclipse-integration-gradle,BusyStatus,0
eclipse-integration-gradle,ZipFileUtil,3
eclipse-integration-gradle,Distributions,0
eclipse-integration-gradle,ProjectOpenCloseListener,1
eclipse-integration-gradle,Person,0
eclipse-integration-gradle,CoolLib,0
eclipse-integration-gradle,PersonTest,2
eclipse-integration-gradle,Runner,0
eclipse-integration-gradle,DistributionSection,18
eclipse-integration-gradle,DependencyManagementSection,13
eclipse-integration-gradle,GradlePreferencesPage,2
eclipse-integration-gradle,ProgramArgumentsSection,2
eclipse-integration-gradle,ArgumentsValidator,3
eclipse-integration-gradle,RefreshDependenciesAction,2
eclipse-integration-gradle,RefreshAllHandler,8
eclipse-integration-gradle,EnableDisableDependencyManagementActionDelegate,9
eclipse-integration-gradle,RefreshSourceFoldersAction,7
eclipse-integration-gradle,DisableGradleNatureAction,6
eclipse-integration-gradle,GradleProjectActionDelegate,16
eclipse-integration-gradle,ConsoleInplaceDialogActionDelegate,11
eclipse-integration-gradle,RefreshAllAction,3
eclipse-integration-gradle,ConvertToGradleProjectActionDelegate,10
eclipse-integration-gradle,RefreshAction,3
eclipse-integration-gradle,PreferencePageWithSections,14
eclipse-integration-gradle,TaskInformationProvider,10
eclipse-integration-gradle,TaskContentAssistantProcessor,12
eclipse-integration-gradle,TasksViewerConfiguration,17
eclipse-integration-gradle,TaskCompletionProposal,17
eclipse-integration-gradle,TasksAnnotationModel,6
eclipse-integration-gradle,TasksViewer,24
eclipse-integration-gradle,ConsoleInplaceDialog,63
eclipse-integration-gradle,PopupTable,17
eclipse-integration-gradle,IPageWithSections,1
eclipse-integration-gradle,GradleUserHomeSection,15
eclipse-integration-gradle,JVMArgumentsSection,2
eclipse-integration-gradle,PrefsPageSection,2
eclipse-integration-gradle,GradleUI,9
eclipse-integration-gradle,ArgumentsValidatorContext,0
eclipse-integration-gradle,WTPPreferencesPage,12
eclipse-integration-gradle,GradleProjectTreeContentProvider,5
eclipse-integration-gradle,GradleImportWizardPageOne,38
eclipse-integration-gradle,WizardPageSection,2
eclipse-integration-gradle,GradleImportWizard,10
eclipse-integration-gradle,SampleProjectSection,16
eclipse-integration-gradle,NewGradleProjectWizardPage,4
eclipse-integration-gradle,NewProjectNameSection,13
eclipse-integration-gradle,NewGradleProjectWizard,9
eclipse-integration-gradle,WizardPageWithSections,12
eclipse-integration-gradle,GradleProjectTreeLabelProviderWithDescription,8
eclipse-integration-gradle,TaskRunLine,10
eclipse-integration-gradle,WorkingSetGroup,9
eclipse-integration-gradle,GradleProjectTreeLabelProvider,6
eclipse-integration-gradle,ProjectLocationSection,19
eclipse-integration-gradle,ExistingGradleProjectFilter,5
eclipse-integration-gradle,JavaHomeSectionImpl,25
eclipse-integration-gradle,JavaHomeSection,8
eclipse-integration-gradle,GradleLaunchShortcut,17
eclipse-integration-gradle,JVMArgumentsLaunchTabSection,7
eclipse-integration-gradle,LaunchTabSection,5
eclipse-integration-gradle,LaunchTabWithSections,13
eclipse-integration-gradle,JavaHomeLaunchTabSection,12
eclipse-integration-gradle,GradleLaunchTabGroup,4
eclipse-integration-gradle,GradleLaunchArgumentsTab,3
eclipse-integration-gradle,ProgramArgumentsLaunchTabSection,7
eclipse-integration-gradle,GradleLaunchTasksTab,33
eclipse-integration-gradle,ArgumentsLaunchTabSection,17
eclipse-integration-gradle,GradleProjectPropertyPage,17
eclipse-integration-gradle,ArgumentsSection,17
eclipse-integration-gradle,GradleArgumentsPreferencesPage,2
eclipse-integration-gradle,SelectionUtils,10
eclipse-integration-gradle,UIJobUtil,9
eclipse-integration-gradle,GradleLabelProvider,2
eclipse-integration-gradle,DialogSettingsUtil,5
eclipse-integration-gradle,PageSection,4
eclipse-integration-gradle,GradleModelManagerTest,39
eclipse-integration-gradle,DefaultModelBuilderTest,15
eclipse-integration-gradle,ModelPromise,3
eclipse-integration-gradle,ClasspathContainerTests,10
eclipse-integration-gradle,GradleMenuEnablementTest,16
eclipse-integration-gradle,GradleTaskRunTest,22
eclipse-integration-gradle,ArgumentsParserTests,1
eclipse-integration-gradle,DistributionValidatorTest,11
eclipse-integration-gradle,GradleImportTests,44
eclipse-integration-gradle,GradleRefreshPreferencesTest,4
eclipse-integration-gradle,Predicate,1
eclipse-integration-gradle,ArrayEncoderTest,1
eclipse-integration-gradle,MockNewProjectWizardUI,8
eclipse-integration-gradle,GradleTest,47
eclipse-integration-gradle,JarRemappingTests,13
eclipse-integration-gradle,TopoSortTest,4
eclipse-integration-gradle,AllGradleCoreTests,3
eclipse-integration-gradle,GradleProjectTest,11
eclipse-integration-gradle,NewProjectWizardValidatorTest,5
eclipse-integration-gradle,TestProjectConfigurators,6
eclipse-integration-gradle,KillGradleDaemons,2
eclipse-integration-gradle,GitProject,2
eclipse-integration-gradle,InterruptEater,0
eclipse-integration-gradle,JUnitLaunchConfigUtil,7
eclipse-integration-gradle,TestUtils,7
eclipse-integration-gradle,ExternalProcess,4
eclipse-integration-gradle,ACondition,4
eclipse-integration-gradle,JavaUtils,5
eclipse-integration-gradle,AddedResourceListener,8
eclipse-integration-gradle,LoggingProgressMonitor,1
eclipse-integration-gradle,ExternalCommand,1
eclipse-integration-gradle,MavenCommand,1
eclipse-integration-gradle,ManagedTestSuite,14
eclipse-integration-gradle,JavaXXRuntime,3
eclipse-integration-gradle,RefreshAllActionCoreTests,15
eclipse-integration-gradle,GradleSampleProjectTest,9
eclipse-integration-gradle,Test1,0
eclipse-integration-gradle,Test1Test,5
eclipse-integration-gradle,Main,0
eclipse-integration-gradle,Spain,0
eclipse-integration-gradle,SubHello,0
eclipse-integration-gradle,Main,0
eclipse-integration-gradle,Hello,0
eclipse-integration-gradle,Junk,0
eclipse-integration-gradle,TestB,0
eclipse-integration-gradle,TestB2,0
eclipse-integration-gradle,Utils,0
eclipse-integration-gradle,Main,0
eclipse-integration-gradle,TestA,0
eclipse-integration-gradle,TestC,0
eclipse-integration-gradle,CoolClass,0
eclipse-integration-gradle,Web,1
eclipse-integration-gradle,Greetings,2
eclipse-integration-gradle,World,0
eclipse-integration-gradle,Hello,0
eclipse-integration-gradle,GradleToolingApi,3
eclipse-integration-tcserver,TcServerFixture,13
eclipse-integration-tcserver,TestConfiguration,4
eclipse-integration-tcserver,TcServerTestPlugin,0
eclipse-integration-tcserver,TcServerHarness,10
